alternateNameId	geonameid	isolanguage	alternate name	isPreferredName	isShortName	isColloquial	isHistoric	from	to
18660113	5321849	it	Yarnell						
18660114	5321849	es	Yarnell						
18660116	5321849	et	Yarnell						
18660117	5321849	eu	Yarnell						
18660119	5321849	hbs	Yarnell						
18660120	5321849	vo	Yarnell						
18660122	5321849	pl	Yarnell						
18660123	5321849	ro	Yarnell						
18660124	5321849	nl	Yarnell						
18660125	5321849	tr	Yarnell						
12300170	5322053		Arizona						
18660851	5323799	en	Amsterdam						
18660852	5323799		Amsterdam						
18660853	5323799	it	Amsterdam						
18660855	5323799	fr	Amsterdam						
18660857	5323799	nl	Amsterdam						
18660858	5323799	es	Amsterdam						
18660860	5323799	tr	Amsterdam						
12452484	5327422		Somerset						
13014270	5330810	en	Brisbane	1.0					
12374333	5330913		Washington						
7825113	5332921	fr	Californie	1.0					
8185001	5332921	nl	Californië						
8185057	5332921	sco	Californie						
8185092	5332921	li	Californië						
8696031	5332921	zea	Californië						
11319046	5332921	pcd	Californie						
17957506	5332921	vls	Californië						
12303639	5335145		Austin						
13045546	5338800	en	Columbia	1.0					
18666989	5338800	de	Columbia						
18666990	5338800	ceb	Columbia						
18666991	5338800	pt	Columbia						
18666994	5338800	hr	Columbia						
18666995	5338800	fr	Columbia						
18666998	5338800		Columbia						
18666999	5338800	ga	Columbia						
18667000	5338800	ca	Columbia						
18667002	5338800	lld	Columbia						
18667003	5338800	it	Columbia						
18667004	5338800	es	Columbia						
18667006	5338800	eu	Columbia						
18667008	5338800	hbs	Columbia						
18667009	5338800	vo	Columbia						
18667011	5338800	pl	Columbia						
18667012	5338800	nl	Columbia						
18667013	5338800	tr	Columbia						
12446240	5340921		Belfast						
12942266	5341441	en	Damascus	1.0					
18668609	5342522	de	Delhi						
18668610	5342522	ceb	Delhi						
18668611	5342522	pt	Delhi						
18668614	5342522	hr	Delhi						
18668615	5342522	fr	Delhi						
18668617	5342522	mg	Delhi						
18668618	5342522		Delhi						
18668619	5342522	ga	Delhi						
18668620	5342522	ca	Delhi						
18668624	5342522	sv	Delhi						
18668625	5342522	lld	Delhi						
18668627	5342522	en	Delhi						
18668628	5342522	it	Delhi						
18668629	5342522	es	Delhi						
18668631	5342522	eu	Delhi						
18668634	5342522	hbs	Delhi						
18668635	5342522	vo	Delhi						
18668637	5342522	pl	Delhi						
18668638	5342522	nl	Delhi						
18668639	5342522	tr	Delhi						
12949665	5344157	en	Dublin	1.0					
12470896	5344486		Delhi						
13096921	5352116	en	Gibraltar	1.0					
1622176	5352844	en	Golden Gate Bridge	1.0					
1622177	5352844	de	Golden Gate Bridge	1.0					
1622181	5352844	cs	Golden Gate Bridge						
1622183	5352844	fi	Golden Gate Bridge						
1622184	5352844	fr	Golden Gate Bridge	1.0					
1622187	5352844	it	Golden Gate Bridge						
1622192	5352844	no	Golden Gate Bridge						
1983916	5352844	nl	Golden Gate Bridge						
18672537	5352844	sk	Golden Gate Bridge						
18672539	5352844	sq	Golden Gate Bridge						
18672541	5352844	sw	Golden Gate Bridge						
18672544	5352844	lb	Golden Gate Bridge						
18672551	5352844	nb	Golden Gate Bridge						
18672552	5352844	nn	Golden Gate Bridge						
18672553	5352844	oc	Golden Gate Bridge						
12715425	5358873		Cuba						
13007133	5364022	en	La Palma	1.0					
18676396	5364022	de	La Palma						
18676397	5364022	ceb	La Palma						
18676398	5364022	pt	La Palma						
18676401	5364022	hr	La Palma						
18676402	5364022	ht	La Palma						
18676403	5364022	fr	La Palma						
18676404	5364022	hu	La Palma						
18676407	5364022	mg	La Palma						
18676408	5364022		La Palma						
18676409	5364022	ga	La Palma						
18676413	5364022	sv	La Palma						
18676414	5364022	sw	La Palma						
18676415	5364022	uz	La Palma						
18676416	5364022	lld	La Palma						
18676418	5364022	war	La Palma						
18676419	5364022	eo	La Palma						
18676420	5364022	it	La Palma						
18676421	5364022	es	La Palma						
18676422	5364022	eu	La Palma						
18676423	5364022	nb	La Palma						
18676425	5364022	hbs	La Palma						
18676426	5364022	tl	La Palma						
18676427	5364022	vo	La Palma						
18676428	5364022	pl	La Palma						
18676429	5364022	da	La Palma						
18676430	5364022	nl	La Palma						
18676431	5364022	tr	La Palma						
12443537	5367498		Logan						
1609472	5368361	en	LA		1.0	1.0			
1614354	5368361	de	Los Angeles						
1614355	5368361	en	Los Angeles	1.0					
1614356	5368361	af	Los Angeles						
1614360	5368361	bs	Los Angeles						
1614361	5368361	ca	Los Angeles						
1614362	5368361	cs	Los Angeles						
1614363	5368361	da	Los Angeles						
1614365	5368361	et	Los Angeles						
1614366	5368361	eu	Los Angeles						
1614368	5368361	fi	Los Angeles						
1614369	5368361	fr	Los Angeles						
1614371	5368361	hr	Los Angeles						
1614372	5368361	hu	Los Angeles						
1614373	5368361	id	Los Angeles						
1614374	5368361	is	Los Angeles						
1614375	5368361	it	Los Angeles	1.0					
1614379	5368361	kw	Los Angeles						
1614384	5368361	nl	Los Angeles						
1614385	5368361	nn	Los Angeles						
1614386	5368361	no	Los Angeles						
1614387	5368361	pl	Los Angeles						
1614388	5368361	pt	Los Angeles						
1614389	5368361	ro	Los Angeles						
1614391	5368361	hbs	Los Angeles						
1614392	5368361	sk	Los Angeles						
1614395	5368361	sv	Los Angeles						
1614397	5368361	tl	Los Angeles						
1614398	5368361	tr	Los Angeles						
1614400	5368361	vi	Los Angeles						
1894430	5368361	io	Los Angeles						
1894432	5368361	oc	Los Angeles						
1894433	5368361	scn	Los Angeles						
1894434	5368361	sl	Los Angeles						
1894435	5368361	sq	Los Angeles						
13667236	5368381	en	Los Angeles		1.0				
13667237	5368381		Los Angeles		1.0				
1949308	5369907	de	Malibu						
1949309	5369907	fr	Malibu						
1949313	5369907	nl	Malibu						
1949314	5369907	sv	Malibu						
12834638	5369907	en	Malibu	1.0					
18678992	5370048	de	Manchester						
18678993	5370048	ceb	Manchester						
18678995	5370048	lld	Manchester						
18678997	5370048	en	Manchester						
18678998	5370048	hr	Manchester						
18678999	5370048	it	Manchester						
18679000	5370048	fr	Manchester						
18679001	5370048	es	Manchester						
18679003	5370048	eu	Manchester						
18679005	5370048	hbs	Manchester						
18679006	5370048	ga	Manchester						
18679008	5370048	pl	Manchester						
18679009	5370048	nl	Manchester						
18679010	5370048	tr	Manchester						
12374338	5370082		Manhattan						
12332099	5376573		Chicago						
13020193	5376932	en	Newtown	1.0					
12910270	5376933	en	Newtown	1.0					
12848483	5376959	en	Nice	1.0					
18681703	5376959	de	Nice						
18681704	5376959	ceb	Nice						
18681705	5376959	pt	Nice						
18681707	5376959	hr	Nice						
18681708	5376959	fr	Nice						
18681710	5376959	mg	Nice						
18681711	5376959		Nice						
18681712	5376959	ga	Nice						
18681713	5376959	ca	Nice						
18681717	5376959	lld	Nice						
18681719	5376959	it	Nice						
18681720	5376959	es	Nice						
18681722	5376959	eu	Nice						
18681725	5376959	hbs	Nice						
18681726	5376959	vo	Nice						
18681728	5376959	pl	Nice						
18681729	5376959	nl	Nice						
18681730	5376959	tr	Nice						
12866296	5380894	en	Panama	1.0					
18683319	5380894	it	Panama						
18683321	5380894	fr	Panama						
18683322	5380894	pl	Panama						
18683325	5380894	tr	Panama						
12473676	5383465		Pittsburgh						
12434449	5385180		Panama						
1615593	5387428	de	Richmond						
1615594	5387428	en	Richmond	1.0					
1926215	5387428	es	Richmond						
18685940	5387428	pt	Richmond						
18685942	5387428	hr	Richmond						
18685944	5387428	dag	Richmond						
18685945	5387428	ht	Richmond						
18685946	5387428	hu	Richmond						
18685949	5387428	vec	Richmond						
18685950	5387428	mg	Richmond						
18685951	5387428	id	Richmond						
18685952	5387428	pam	Richmond						
18685955	5387428	uz	Richmond						
18685957	5387428	ms	Richmond						
18685959	5387428	eo	Richmond						
18685960	5387428	it	Richmond						
18685961	5387428	eu	Richmond						
18685962	5387428	vi	Richmond						
18685963	5387428	nb	Richmond						
18685964	5387428	hbs	Richmond						
18685965	5387428	vo	Richmond						
18685967	5387428	ro	Richmond						
18685968	5387428	nl	Richmond						
18685969	5387428	nn	Richmond						
18685970	5387428	ceb	Richmond						
18685971	5387428	fi	Richmond						
18685975	5387428	fr	Richmond						
18685978	5387428	sl	Richmond						
18685979	5387428	ga	Richmond						
18685980	5387428	ca	Richmond						
18685982	5387428	sv	Richmond						
18685984	5387428	sw	Richmond						
18685986	5387428	lld	Richmond						
18685988	5387428	war	Richmond						
18685991	5387428	cs	Richmond						
18685994	5387428	tl	Richmond						
18685995	5387428	pl	Richmond						
18685996	5387428	da	Richmond						
18685998	5387428	tr	Richmond						
16768986	5390597	en	St. Louis						
1599173	5391811	de	San Diego						
1599174	5391811	en	San Diego	1.0					
1599175	5391811	es	San Diego						
1599176	5391811	af	San Diego						
1599179	5391811	da	San Diego						
1599181	5391811	fi	San Diego						
1599182	5391811	fr	San Diego						
1599184	5391811	it	San Diego						
1599186	5391811	nl	San Diego						
1599187	5391811	no	San Diego						
1599188	5391811	pl	San Diego						
1599189	5391811	pt	San Diego						
1599191	5391811	sv	San Diego						
1599192	5391811	tl	San Diego						
1599193	5391811	tr	San Diego						
1599194	5391811	vi	San Diego						
1899478	5391811	hu	San Diego						
1899479	5391811	id	San Diego						
1899481	5391811	sk	San Diego						
1983893	5391811	cs	San Diego						
1983894	5391811	eu	San Diego						
1983896	5391811	ro	San Diego						
7587033	5391832	nah	San Diego						
11710542	5391832	en	San Diego		1.0				
13667272	5391832		San Diego		1.0				
1609462	5391959	en	San Francisco	1.0					
1609463	5391959	de	San Francisco						
1609464	5391959	es	San Francisco						
1612048	5391959	af	San Francisco						
1612050	5391959	ast	San Francisco						
1612052	5391959	ca	San Francisco						
1612053	5391959	cs	San Francisco						
1612054	5391959	cy	San Francisco						
1612055	5391959	da	San Francisco						
1612059	5391959	fi	San Francisco						
1612060	5391959	fr	San Francisco						
1612061	5391959	gl	San Francisco						
1612064	5391959	id	San Francisco						
1612065	5391959	is	San Francisco						
1612066	5391959	it	San Francisco						
1612072	5391959	ro	San Francisco						
1612073	5391959	nds	San Francisco						
1612074	5391959	nl	San Francisco						
1612075	5391959	nn	San Francisco						
1612076	5391959	no	San Francisco						
1612077	5391959	pl	San Francisco						
1612082	5391959	sk	San Francisco						
1612084	5391959	sl	San Francisco						
1612085	5391959	sq	San Francisco						
1612086	5391959	sv	San Francisco						
1612088	5391959	tl	San Francisco						
1612089	5391959	tr	San Francisco						
1612091	5391959	vi	San Francisco						
1894437	5391959	bs	San Francisco						
1894439	5391959	eo	San Francisco						
1894440	5391959	et	San Francisco						
1894441	5391959	ga	San Francisco						
1894442	5391959	gd	San Francisco						
1894443	5391959	hu	San Francisco						
1894447	5391959	hbs	San Francisco						
1994588	5392952	de	Santa Barbara						
1994590	5392952	pl	Santa Barbara						
1994591	5392952	fr	Santa Barbara						
1994593	5392952	fi	Santa Barbara						
1994594	5392952	it	Santa Barbara						
1994597	5392952	nl	Santa Barbara						
1994598	5392952	no	Santa Barbara						
1994600	5392952	sv	Santa Barbara						
13092877	5392952	en	Santa Barbara	1.0					
13667279	5392967	en	Santa Barbara		1.0				
13667280	5392967		Santa Barbara		1.0				
12346295	5393046		Silicon Valley						
1901337	5393212	en	Santa Monica						
1901338	5393212	de	Santa Monica						
1901339	5393212	pl	Santa Monica						
1901340	5393212	fr	Santa Monica						
1901344	5393212	ca	Santa Monica						
1901345	5393212	fi	Santa Monica						
1901346	5393212	it	Santa Monica						
1901349	5393212	nl	Santa Monica						
1901350	5393212	no	Santa Monica						
1901352	5393212	sco	Santa Monica						
1901353	5393212	sk	Santa Monica						
1901354	5393212	sv	Santa Monica						
18688641	5393212	hr	Santa Monica						
18688642	5393212	ht	Santa Monica						
18688643	5393212	hu	Santa Monica						
18688644	5393212	ban	Santa Monica						
18688647	5393212		Santa Monica						
18688648	5393212	id	Santa Monica						
18688649	5393212	af	Santa Monica						
18688650	5393212	io	Santa Monica						
18688651	5393212	is	Santa Monica						
18688652	5393212	an	Santa Monica						
18688653	5393212	ro	Santa Monica						
18688654	5393212	ceb	Santa Monica						
18688657	5393212	bs	Santa Monica						
18688661	5393212	sl	Santa Monica						
18688663	5393212	kl	Santa Monica						
18688666	5393212	sw	Santa Monica						
18688668	5393212	cs	Santa Monica						
18688671	5393212	lb	Santa Monica						
18688672	5393212	cy	Santa Monica						
18688673	5393212	tl	Santa Monica						
18688674	5393212	nds	Santa Monica						
18688675	5393212	da	Santa Monica						
18688676	5393212	tr	Santa Monica						
18688678	5393212	ast	Santa Monica						
18688680	5393212	dag	Santa Monica						
18688681	5393212	mg	Santa Monica						
18688683	5393212	uz	Santa Monica						
18688685	5393212	ms	Santa Monica						
18688686	5393212	eo	Santa Monica						
18688687	5393212	ilo	Santa Monica						
18688688	5393212	et	Santa Monica						
18688689	5393212	eu	Santa Monica						
18688690	5393212	vi	Santa Monica						
18688691	5393212	nb	Santa Monica						
18688692	5393212	hbs	Santa Monica						
18688693	5393212	vo	Santa Monica						
18688694	5393212	nn	Santa Monica						
18688696	5393212	fo	Santa Monica						
18688697	5393212	fy	Santa Monica						
18688698	5393212	oc	Santa Monica						
18688699	5393212	ga	Santa Monica						
18688700	5393212	szl	Santa Monica						
18688702	5393212	gl	Santa Monica						
18688703	5393212	lld	Santa Monica						
18688705	5393212	war	Santa Monica						
13030292	5394165	en	Sebastopol	1.0					
18689182	5394165	de	Sebastopol						
18689183	5394165	pt	Sebastopol						
18689184	5394165	hr	Sebastopol						
18689185	5394165	ht	Sebastopol						
18689186	5394165	hu	Sebastopol						
18689189	5394165	mg	Sebastopol						
18689190	5394165		Sebastopol						
18689192	5394165	it	Sebastopol						
18689193	5394165	es	Sebastopol						
18689194	5394165	eu	Sebastopol						
18689195	5394165	nb	Sebastopol						
18689197	5394165	hbs	Sebastopol						
18689198	5394165	vo	Sebastopol						
18689200	5394165	nl	Sebastopol						
18689201	5394165	ceb	Sebastopol						
18689204	5394165	fr	Sebastopol						
18689206	5394165	sl	Sebastopol						
18689207	5394165	ga	Sebastopol						
18689208	5394165	ca	Sebastopol						
18689210	5394165	sv	Sebastopol						
18689211	5394165	szl	Sebastopol						
18689212	5394165	lld	Sebastopol						
18689214	5394165	war	Sebastopol						
18689215	5394165	tl	Sebastopol						
18689216	5394165	pl	Sebastopol						
18689217	5394165	da	Sebastopol						
18689218	5394165	tr	Sebastopol						
12939746	5397108	en	Somerset	1.0					
12674566	5405346		Florida						
12470884	5406565		Virginia						
13104817	5407287	en	Washington	1.0					
18693691	5407287	de	Washington						
18693692	5407287	ceb	Washington						
18693694	5407287	hr	Washington						
18693695	5407287	fr	Washington						
18693697	5407287	mg	Washington						
18693698	5407287	ga	Washington						
18693699	5407287	ca	Washington						
18693702	5407287	sv	Washington						
18693703	5407287	lld	Washington						
18693704	5407287	it	Washington						
18693705	5407287	es	Washington						
18693707	5407287	eu	Washington						
18693709	5407287	hbs	Washington						
18693710	5407287	vo	Washington						
18693712	5407287	pl	Washington						
18693713	5407287	tr	Washington						
12434457	5408884		Columbia						
12332215	5409802		Newtown						
12715273	5410999		Sebastopol						
10907455	5415035		Broomfield						
10907456	5415035	en	Broomfield	1.0					
13667311	5415040	en	Broomfield		1.0				
13667312	5415040		Broomfield		1.0				
2080175	5417618	es	Colorado	1.0					
2089564	5417618	en	Colorado	1.0	1.0				
2186674	5417618		Colorado	1.0	1.0				
5883570	5417618	tr	Colorado						
5883591	5417618	hak	Colorado						
11712486	5417618	fr	Colorado						
17957575	5417618	pt	Colorado						
17957576	5417618	tum	Colorado						
17957577	5417618	ban	Colorado						
17957580	5417618	bar	Colorado						
17957581	5417618	pms	Colorado						
17957582	5417618	sco	Colorado						
17957583	5417618	af	Colorado						
17957584	5417618	an	Colorado						
17957585	5417618	cdo	Colorado						
17957586	5417618	stq	Colorado						
17957587	5417618	lfn	Colorado						
17957588	5417618	rm	Colorado						
17957589	5417618	ro	Colorado						
17957590	5417618	ceb	Colorado						
17957591	5417618	bi	Colorado						
17957592	5417618	bcl	Colorado						
17957593	5417618	br	Colorado						
17957594	5417618	sc	Colorado						
17957595	5417618	bs	Colorado						
17957597	5417618	se	Colorado						
17957599	5417618	sk	Colorado						
17957601	5417618	ca	Colorado						
17957602	5417618	sq	Colorado						
17957604	5417618	sv	Colorado						
17957605	5417618	sw	Colorado						
17957607	5417618	co	Colorado						
17957608	5417618	cs	Colorado						
17957610	5417618	cy	Colorado						
17957611	5417618	vls	Colorado						
17957612	5417618	da	Colorado						
17957613	5417618	de	Colorado						
17957614	5417618	ast	Colorado						
17957616	5417618	lij	Colorado						
17957617	5417618	diq	Colorado						
17957619	5417618	zea	Colorado						
17957621	5417618	pam	Colorado						
17957622	5417618	pap	Colorado						
17957623	5417618	et	Colorado						
17957624	5417618	eu	Colorado						
17957625	5417618	vi	Colorado						
17957626	5417618	chy	Colorado						
17957627	5417618	hsb	Colorado						
17957628	5417618	hbs	Colorado						
17957629	5417618	vo	Colorado						
17957630	5417618	fi	Colorado						
17957631	5417618	fo	Colorado						
17957632	5417618	pcd	Colorado						
17957633	5417618	ga	Colorado						
17957634	5417618	gd	Colorado						
17957635	5417618	gl	Colorado						
17957636	5417618	lld	Colorado						
17957637	5417618	gn	Colorado						
17957639	5417618	war	Colorado						
17957642	5417618	gv	Colorado						
17957644	5417618	ha	Colorado						
17957646	5417618	hr	Colorado						
17957647	5417618	hu	Colorado						
17957648	5417618	lmo	Colorado						
17957649	5417618	nah	Colorado						
17957650	5417618	yo	Colorado						
17957651	5417618	ia	Colorado						
17957652	5417618		Colorado						
17957653	5417618	id	Colorado						
17957654	5417618	ie	Colorado						
17957655	5417618	ig	Colorado						
17957656	5417618	ik	Colorado						
17957657	5417618	frp	Colorado						
17957658	5417618	frr	Colorado						
17957659	5417618	is	Colorado						
17957660	5417618	it	Colorado						
17957661	5417618	zu	Colorado						
17957662	5417618	jv	Colorado						
17957664	5417618	smn	Colorado						
17957666	5417618	sms	Colorado						
17957668	5417618	ku	Colorado						
17957669	5417618	lb	Colorado						
17957670	5417618	nds	Colorado						
17957671	5417618	li	Colorado						
17957672	5417618	hif	Colorado						
17957673	5417618	dag	Colorado						
17957674	5417618	lad	Colorado						
17957675	5417618	mi	Colorado						
17957677	5417618	ms	Colorado						
17957678	5417618	ilo	Colorado						
17957679	5417618	na	Colorado						
17957680	5417618	nb	Colorado						
17957681	5417618	nl	Colorado						
17957682	5417618	nn	Colorado						
17957683	5417618	oc	Colorado						
17957685	5417618	ang	Colorado						
18696759	5419324	en	Delhi						
18696760	5419324	vo	Delhi						
18696762	5419324	it	Delhi						
18696763	5419324	fr	Delhi						
1985133	5419384	fr	Denver						
1985134	5419384	es	Denver						
1985135	5419384	de	Denver						
1985136	5419384	pl	Denver						
1985138	5419384	br	Denver						
1985139	5419384	da	Denver						
1985141	5419384	eu	Denver						
1985142	5419384	fi	Denver						
1985143	5419384	ga	Denver						
1985144	5419384	gl	Denver						
1985146	5419384	id	Denver						
1985147	5419384	io	Denver						
1985148	5419384	it	Denver						
1985151	5419384	nl	Denver						
1985152	5419384	no	Denver						
1985153	5419384	oc	Denver						
1985154	5419384	pt	Denver						
1985155	5419384	ro	Denver						
1985157	5419384	sv	Denver						
1985159	5419384	tr	Denver						
1985160	5419384	vi	Denver						
12845863	5419384	en	Denver	1.0					
13667327	5419396	en	Denver		1.0				
13667328	5419396		Denver		1.0				
12687195	5427732		San Francisco						
12454873	5430876		Hamburg						
12898959	5432410	en	Nederland	1.0					
12387380	5434499		Rio						
13011262	5439390	en	Somerset	1.0					
12345005	5441199		Columbia						
12654520	5441288		San Francisco						
12654607	5441575		Madrid						
12445859	5441814		Memphis						
13667386	5443305	en	Washington		1.0				
13667387	5443305		Washington		1.0				
13662714	5445855	en	Logan		1.0				
13662715	5445855		Logan		1.0				
12393220	5446051		Almelo						
12463131	5446116		Dallas						
12438260	5446122		Buffalo						
18702092	5454681	en	Alaska						
18702093	5454681	hr	Alaska						
18702094	5454681	it	Alaska						
18702095	5454681	fr	Alaska						
12431048	5460060		Canada						
12741540	5460514		Caracas						
12602088	5461626		Chili						
12316871	5466489		Santiago						
13053468	5467943	en	Florida	1.0					
12440083	5470850		Santa Barbara						
18704083	5477631	de	Madrid						
18704084	5477631	ceb	Madrid						
18704085	5477631	fi	Madrid						
18704086	5477631	pt	Madrid						
18704089	5477631	fr	Madrid						
18704091	5477631		Madrid						
18704092	5477631	ga	Madrid						
18704094	5477631	ca	Madrid						
18704098	5477631	sv	Madrid						
18704099	5477631	lld	Madrid						
18704101	5477631	en	Madrid						
18704103	5477631	it	Madrid						
18704104	5477631	es	Madrid						
18704108	5477631	hbs	Madrid						
18704109	5477631	vo	Madrid						
18704111	5477631	pl	Madrid						
18704112	5477631	nl	Madrid						
12401320	5488289		Colorado						
13086865	5489563	en	San Francisco	1.0					
12623113	5489571		San Francisco						
12741798	5494626		Cuba						
18706109	5496315	de	Valencia						
18706110	5496315	ceb	Valencia						
18706111	5496315	pt	Valencia						
18706113	5496315	fr	Valencia						
18706116	5496315		Valencia						
18706117	5496315	ga	Valencia						
18706118	5496315	ca	Valencia						
18706122	5496315	lld	Valencia						
18706124	5496315	en	Valencia						
18706125	5496315	it	Valencia						
18706126	5496315	es	Valencia						
18706130	5496315	nb	Valencia						
18706131	5496315	hbs	Valencia						
18706132	5496315	vo	Valencia						
18706134	5496315	pl	Valencia						
18706135	5496315	nl	Valencia						
11359347	5496319	nah	Valencia						
13667484	5496319	en	Valencia		1.0				
13667485	5496319		Valencia		1.0				
12458215	5496749		Richmond						
12358899	5496762		Virginia						
13038319	5499537	en	Austin	1.0					
18706497	5499537	de	Austin						
18706498	5499537	ceb	Austin						
18706499	5499537	pt	Austin						
18706502	5499537	ht	Austin						
18706503	5499537	fr	Austin						
18706504	5499537	hu	Austin						
18706505	5499537	sk	Austin						
18706506	5499537	ga	Austin						
18706508	5499537	sv	Austin						
18706509	5499537	lld	Austin						
18706511	5499537	it	Austin						
18706512	5499537	es	Austin						
18706514	5499537	eu	Austin						
18706515	5499537	cs	Austin						
18706516	5499537	vi	Austin						
18706517	5499537	cy	Austin						
18706519	5499537	hbs	Austin						
18706520	5499537	vo	Austin						
18706521	5499537	pl	Austin						
12399568	5502050		Columbia						
12439783	5507427		Logan						
18707633	5507772	pt	Manhattan						
18707636	5507772	en	Manhattan						
18707637	5507772	vo	Manhattan						
18707639	5507772	it	Manhattan						
18707640	5507772	fr	Manhattan						
18707642	5507772	es	Manhattan						
18707643	5507772	nl	Manhattan						
12399936	5512417		Wellington						
12555754	5514412		Tokio						
13067133	5514614	en	Washington	1.0					
12860221	5514783	en	Wellington	1.0					
18708558	5514783	pt	Wellington						
18708561	5514783	it	Wellington						
18708563	5514783	ht	Wellington						
18708564	5514783	fr	Wellington						
18708566	5514783	es	Wellington						
13667508	5515937	en	Texas		1.0				
13667509	5515937		Texas		1.0				
12511934	5519254		Colorado						
12442049	5520110		Denver						
1617045	5527554	en	Odessa	1.0					
1617046	5527554	pl	Odessa						
1617047	5527554	pt	Odessa						
18710777	5527558	pl	Odessa						
12603325	5527953		Glasgow						
18711433	5531850	de	Sudan						
18711434	5531850	ceb	Sudan						
18711435	5531850	pt	Sudan						
18711436	5531850	hr	Sudan						
18711437	5531850	fr	Sudan						
18711438	5531850	ht	Sudan						
18711440	5531850		Sudan						
18711441	5531850	ga	Sudan						
18711444	5531850	uz	Sudan						
18711445	5531850	lld	Sudan						
18711447	5531850	en	Sudan						
18711449	5531850	it	Sudan						
18711450	5531850	es	Sudan						
18711452	5531850	eu	Sudan						
18711454	5531850	vi	Sudan						
18711455	5531850	nb	Sudan						
18711456	5531850	cy	Sudan						
18711458	5531850	hbs	Sudan						
18711460	5531850	pl	Sudan						
18711462	5531850	da	Sudan						
18711463	5531850	nl	Sudan						
12480470	5543228		Wellington						
2080159	5549030	es	Utah	1.0					
2089567	5549030	en	Utah	1.0	1.0				
2186512	5549030		Utah	1.0	1.0				
7584487	5549030	hak	Utah						
11328707	5549030	nah	Utah						
11712503	5549030	fr	Utah						
17957911	5549030	mwl	Utah						
17957913	5549030	tum	Utah						
17957914	5549030	ban	Utah						
17957917	5549030	bar	Utah						
17957918	5549030	pms	Utah						
17957919	5549030	sco	Utah						
17957920	5549030	scn	Utah						
17957921	5549030	ext	Utah						
17957922	5549030	af	Utah						
17957923	5549030	an	Utah						
17957924	5549030	cdo	Utah						
17957925	5549030	stq	Utah						
17957926	5549030	lfn	Utah						
17957927	5549030	rm	Utah						
17957928	5549030	ro	Utah						
17957929	5549030	ceb	Utah						
17957930	5549030	bcl	Utah						
17957931	5549030	br	Utah						
17957932	5549030	sc	Utah						
17957933	5549030	bs	Utah						
17957934	5549030	se	Utah						
17957936	5549030	sk	Utah						
17957937	5549030	sl	Utah						
17957939	5549030	so	Utah						
17957940	5549030	ca	Utah						
17957941	5549030	sq	Utah						
17957942	5549030	sv	Utah						
17957943	5549030	sw	Utah						
17957945	5549030	co	Utah						
17957946	5549030	cs	Utah						
17957948	5549030	cy	Utah						
17957949	5549030	tl	Utah						
17957950	5549030	da	Utah						
17957951	5549030	tr	Utah						
17957952	5549030	de	Utah						
17957953	5549030	ast	Utah						
17957954	5549030	lij	Utah						
17957955	5549030	diq	Utah						
17957957	5549030	zea	Utah						
17957959	5549030	pam	Utah						
17957960	5549030	pap	Utah						
17957961	5549030	et	Utah						
17957962	5549030	eu	Utah						
17957963	5549030	vi	Utah						
17957964	5549030	chy	Utah						
17957965	5549030	hbs	Utah						
17957966	5549030	vo	Utah						
17957967	5549030	fi	Utah						
17957968	5549030	fo	Utah						
17957969	5549030	gag	Utah						
17957970	5549030	pcd	Utah						
17957971	5549030	fy	Utah						
17957972	5549030	ga	Utah						
17957973	5549030	gd	Utah						
17957974	5549030	szl	Utah						
17957975	5549030	gl	Utah						
17957976	5549030	lld	Utah						
17957977	5549030	gn	Utah						
17957979	5549030	war	Utah						
17957982	5549030	gv	Utah						
17957983	5549030	ha	Utah						
17957984	5549030	hr	Utah						
17957985	5549030	hu	Utah						
17957986	5549030	lmo	Utah						
17957987	5549030	yo	Utah						
17957988	5549030	ia	Utah						
17957989	5549030		Utah						
17957990	5549030	id	Utah						
17957991	5549030	ie	Utah						
17957992	5549030	ik	Utah						
17957993	5549030	frp	Utah						
17957994	5549030	io	Utah						
17957995	5549030	frr	Utah						
17957996	5549030	is	Utah						
17957997	5549030	it	Utah						
17957998	5549030	zu	Utah						
17957999	5549030	jv	Utah						
17958001	5549030	smn	Utah						
17958003	5549030	sms	Utah						
17958004	5549030	ku	Utah						
17958005	5549030	kw	Utah						
17958006	5549030	lb	Utah						
17958007	5549030	nds	Utah						
17958008	5549030	li	Utah						
17958009	5549030	hif	Utah						
17958010	5549030	dag	Utah						
17958011	5549030	lad	Utah						
17958012	5549030	vec	Utah						
17958013	5549030	mg	Utah						
17958014	5549030	mi	Utah						
17958015	5549030	rmy	Utah						
17958016	5549030	ms	Utah						
17958017	5549030	ilo	Utah						
17958018	5549030	na	Utah						
17958019	5549030	nb	Utah						
17958020	5549030	nl	Utah						
17958021	5549030	nn	Utah						
17958022	5549030	oc	Utah						
17958024	5549030	ang	Utah						
17958026	5549030	pl	Utah						
13115056	5549145	en	Wales	1.0					
13662746	5549225	en	Washington		1.0				
13662747	5549225		Washington		1.0				
18713515	5549349	ceb	Wellington						
18713516	5549349	de	Wellington						
18713517	5549349	pt	Wellington						
18713519	5549349	ht	Wellington						
18713520	5549349	fr	Wellington						
18713523	5549349	sk	Wellington						
18713524	5549349	mg	Wellington						
18713525	5549349		Wellington						
18713526	5549349	ga	Wellington						
18713527	5549349	ca	Wellington						
18713530	5549349	uz	Wellington						
18713531	5549349	lld	Wellington						
18713533	5549349	en	Wellington						
18713534	5549349	it	Wellington						
18713535	5549349	es	Wellington						
